datetime,met_hours,met_label,x,y,z,vx,vy,vz,dist_earth_km,dist_earth_radii,dist_moon_km,speed_kms,speed_kmh
2026-04-04 11:39:59,61.083056,T+2d 13h 04m,-105811.41124,-235487.83831,-22095.61461,-0.21207457,-1.13642068,-0.10139908,38762535456681.32,6077404299.165794,259044.516,1.16047808,4177.72108
2026-04-04 11:44:59,61.166389,T+2d 13h 09m,-105874.92996,-235828.52168,-22126.01172,-0.21138394,-1.13480242,-0.10124841,38813124402440.57,6085335913.360411,258807.043,1.15875405,4171.51457
2026-04-04 11:49:59,61.249722,T+2d 13h 14m,-105938.24186,-236168.72016,-22156.36369,-0.21069582,-1.13318813,-0.10109812,38863638052612.234,6093255722.297132,258570.254,1.15703453,4165.3243
2026-04-04 11:54:59,61.333056,T+2d 13h 19m,-106001.3477,-236508.43495,-22186.67063,-0.21001021,-1.13157779,-0.10094822,38914076599887.64,6101163756.18717,258334.148,1.15531949,4159.15017
2026-04-04 11:59:59,61.416389,T+2d 13h 24m,-106064.24823,-236847.66723,-22216.93266,-0.20932708,-1.12997139,-0.1007987,38964440235953.97,6109060045.084298,258098.722,1.15360892,4152.99211
2026-04-04 12:04:59,61.499722,T+2d 13h 29m,-106126.1405,-237186.83425,-22247.06156,-0.20861665,-1.12839205,-0.10063699,39014735706677.195,6116945646.642625,257864.412,1.15191898,4146.90832
2026-04-04 12:09:59,61.583056,T+2d 13h 34m,-106188.62367,-237525.11202,-22277.23038,-0.20793819,-1.12679377,-0.10048851,39064950492135.95,6124818597.919762,257630.349,1.15021756,4140.78322
2026-04-04 12:14:59,61.666389,T+2d 13h 39m,-106250.90366,-237862.91089,-22307.3547,-0.20726216,-1.1251993,-0.10034039,39115090944360.78,6132679894.822124,257396.962,1.14852046,4134.67367
2026-04-04 12:19:59,61.749722,T+2d 13h 44m,-106312.9812,-238200.23198,-22337.43465,-0.20658853,-1.12360861,-0.10019265,39165157247810.945,6140529566.270251,257164.251,1.14682767,4128.5796
2026-04-04 12:24:59,61.833056,T+2d 13h 49m,-106374.85702,-238537.07644,-22367.47033,-0.20591732,-1.12202172,-0.10004527,39215149586815.02,6148367641.164199,256932.214,1.14513918,4122.50104
2026-04-04 12:29:59,61.916389,T+2d 13h 54m,-106436.5318,-238873.44544,-22397.46188,-0.20524837,-1.12043885,-0.09989842,39265068151325.195,6156194149.285715,256700.85,1.14345521,4116.43874
2026-04-04 12:34:59,61.999722,T+2d 13h 59m,-106498.00629,-239209.34011,-22427.40941,-0.20458197,-1.11885958,-0.09975179,39314913123797.305,6164009119.241237,256470.157,1.14177535,4110.39127
2026-04-04 12:39:59,62.083056,T+2d 14h 04m,-106559.28124,-239544.76156,-22457.31301,-0.20391816,-1.11728396,-0.09960563,39364684686913.4,6171812579.672663,256240.133,1.14009971,4104.35897
2026-04-04 12:44:59,62.166389,T+2d 14h 09m,-106620.35746,-239879.71083,-22487.17281,-0.20325706,-1.11571179,-0.09945977,39414383018956.52,6179604558.532193,256010.778,1.13842807,4098.34106
2026-04-04 12:49:59,62.249722,T+2d 14h 14m,-106681.23571,-240214.18901,-22516.9889,-0.20259834,-1.11414337,-0.09931426,39464008299598.7,6187385083.989799,255782.089,1.13676069,4092.33849
2026-04-04 12:54:59,62.333056,T+2d 14h 19m,-106741.9167,-240548.19723,-22546.7614,-0.20194199,-1.1125787,-0.09916912,39513560711548.44,6195154184.69153,255554.066,1.13509755,4086.35119
2026-04-04 12:59:59,62.416389,T+2d 14h 24m,-106802.40119,-240881.73657,-22576.49044,-0.20128822,-1.11101762,-0.09902447,39563040436053.63,6202911889.054431,255326.707,1.13343855,4080.37877
2026-04-04 13:04:59,62.499722,T+2d 14h 29m,-106862.68985,-241214.80817,-22606.17611,-0.20063653,-1.1094603,-0.09888002,39612447652098.016,6210658225.14056,255100.011,1.13178374,4074.42145
2026-04-04 13:09:59,62.583056,T+2d 14h 34m,-106922.78334,-241547.41311,-22635.81849,-0.19998714,-1.10790659,-0.0987359,39661782535675.65,6218393220.543238,254873.976,1.13013302,4068.47886
2026-04-04 13:14:59,62.666389,T+2d 14h 39m,-106982.68237,-241879.55255,-22665.41768,-0.19934008,-1.106357,-0.09859207,39711045271961.484,6226116904.295215,254648.6,1.1284869,4062.55284
2026-04-04 13:19:59,62.749722,T+2d 14h 44m,-107042.38761,-242211.22768,-22694.97376,-0.19869527,-1.10481118,-0.09844855,39760236053175.98,6233829306.533875,254423.883,1.12684501,4056.64203
2026-04-04 13:24:59,62.833056,T+2d 14h 49m,-107101.89976,-242542.43962,-22724.48684,-0.19805274,-1.10326898,-0.09830538,39809355056059.875,6241530454.969611,254199.823,1.12520721,4050.74596
2026-04-04 13:29:59,62.916389,T+2d 14h 54m,-107161.21952,-242873.18948,-22753.95703,-0.19741266,-1.10173061,-0.0981626,39858402465701.14,6249220378.621532,253976.419,1.12357376,4044.86555
2026-04-04 13:34:59,62.999722,T+2d 14h 59m,-107220.34756,-243203.47833,-22783.38444,-0.19677467,-1.10019562,-0.09802014,39907378452074.86,6256899104.139272,253753.669,1.12194413,4038.99887
2026-04-04 13:39:59,63.083056,T+2d 15h 04m,-107279.28456,-243533.30719,-22812.76916,-0.196139,-1.09866393,-0.09787811,39956283183534.29,6264566657.918184,253531.572,1.12031829,4033.14584
2026-04-04 13:44:59,63.166389,T+2d 15h 09m,-107338.03119,-243862.67701,-22842.11135,-0.19550556,-1.09713541,-0.09773653,40005116816006.16,6272223064.405321,253310.127,1.1186961,4027.30596
2026-04-04 13:49:59,63.249722,T+2d 15h 14m,-107396.58811,-244191.58879,-22871.41111,-0.19487431,-1.0956104,-0.09759528,40053879515596.3,6279868349.643673,253089.332,1.11707787,4021.48035
2026-04-04 13:54:59,63.333056,T+2d 15h 19m,-107454.95599,-244520.04359,-22900.66855,-0.19424525,-1.09408887,-0.09745438,40102571451917.43,6287502540.226058,252869.186,1.11546359,4015.66892
2026-04-04 13:59:59,63.416389,T+2d 15h 24m,-107513.13553,-244848.04243,-22929.8838,-0.19361859,-1.09257067,-0.09731396,40151192793396.86,6295125662.559439,252649.688,1.11385315,4009.87134
2026-04-04 14:04:59,63.499722,T+2d 15h 29m,-107571.12734,-245175.58635,-22959.05695,-0.19299385,-1.09105601,-0.0971737,40199743706961.96,6302737742.815611,252430.836,1.11224663,4004.08787
2026-04-04 14:09:59,63.583056,T+2d 15h 34m,-107628.93205,-245502.67637,-22988.18805,-0.19237125,-1.08954474,-0.09703373,40248224357334.09,6310338806.820498,252212.629,1.11064394,3998.3182
2026-04-04 14:14:59,63.666389,T+2d 15h 39m,-107686.55026,-245829.31358,-23017.27725,-0.19175043,-1.08803733,-0.09689427,40296634914590.16,6317928881.239696,251995.066,1.10904552,3992.56386
2026-04-04 14:19:59,63.749722,T+2d 15h 44m,-107743.98251,-246155.49913,-23046.32463,-0.19113158,-1.08653355,-0.09675501,40344975556334.016,6325507993.918919,251778.145,1.10745111,3986.824
2026-04-04 14:24:59,63.833056,T+2d 15h 49m,-107801.22942,-246481.23405,-23075.33029,-0.19051486,-1.08503317,-0.0966161,40393246449327.17,6333076171.003956,251561.866,1.10586055,3981.09798
2026-04-04 14:29:59,63.916389,T+2d 15h 54m,-107858.29161,-246806.51941,-23104.29436,-0.18990014,-1.08353638,-0.09647766,40441447763292.516,6340633439.104897,251346.227,1.10427401,3975.38643
2026-04-04 14:34:59,63.999722,T+2d 15h 59m,-107915.16973,-247131.3562,-23133.21691,-0.18928767,-1.08204275,-0.0963394,40489579659518.24,6348179823.509399,251131.226,1.10269108,3969.68789
2026-04-04 14:39:59,64.083056,T+2d 16h 04m,-107971.86442,-247455.74539,-23162.09803,-0.18867732,-1.08055246,-0.09620147,40537642299181.625,6355715349.487722,250916.862,1.10111192,3964.00293
2026-04-04 14:44:59,64.166389,T+2d 16h 09m,-108028.37633,-247779.688,-23190.93782,-0.18806905,-1.07906548,-0.09606387,40585635843800.53,6363240042.36353,250703.135,1.09953651,3958.33143
2026-04-04 14:49:59,64.249722,T+2d 16h 14m,-108084.70606,-248103.18501,-23219.73638,-0.18746285,-1.07758179,-0.09592658,40633560453863.36,6370753927.299081,250490.042,1.09796482,3952.67334
2026-04-04 14:54:59,64.333056,T+2d 16h 19m,-108140.85425,-248426.2374,-23248.4938,-0.18685874,-1.07610139,-0.09578962,40681416289609.99,6378257029.417665,250277.583,1.09639685,3947.02865
2026-04-04 14:59:59,64.416389,T+2d 16h 24m,-108196.82148,-248748.84622,-23277.21022,-0.18625655,-1.07462449,-0.09565313,40729203515783.64,6385749374.548636,250065.755,1.09483278,3941.39801
2026-04-04 15:04:59,64.499722,T+2d 16h 29m,-108252.60839,-249071.01241,-23305.8857,-0.18565656,-1.07315066,-0.09551681,40776922289029.8,6393230987.251738,249854.559,1.09327222,3935.78
2026-04-04 15:09:59,64.583056,T+2d 16h 34m,-108308.21562,-249392.73694,-23334.52034,-0.18505862,-1.07168007,-0.09538081,40824572766108.27,6400701892.104637,249643.993,1.09171533,3930.1752
2026-04-04 15:14:59,64.666389,T+2d 16h 39m,-108363.64377,-249714.02078,-23363.11422,-0.18446272,-1.07021274,-0.09524513,40872155105012.83,6408162113.87847,249434.055,1.09016212,3924.58362
2026-04-04 15:19:59,64.749722,T+2d 16h 44m,-108418.89345,-250034.86491,-23391.66745,-0.18386887,-1.06874869,-0.09510976,40919669464712.195,6415611677.497231,249224.743,1.0886126,3919.00536
2026-04-04 15:24:59,64.833056,T+2d 16h 49m,-108473.96529,-250355.27032,-23420.18011,-0.18327708,-1.06728793,-0.09497472,40967116005026.64,6423050608.018425,249016.058,1.08706679,3913.44044
2026-04-04 15:29:59,64.916389,T+2d 16h 54m,-108528.85987,-250675.23804,-23448.65234,-0.18268717,-1.06583061,-0.09484014,41014494889577.09,6430478931.095444,248807.998,1.08552483,3907.88938
2026-04-04 15:34:59,64.999722,T+2d 16h 59m,-108583.57781,-250994.76899,-23477.08421,-0.1820994,-1.06437628,-0.09470572,41061806271737.375,6437896670.775081,248600.56,1.08398627,3902.35056
2026-04-04 15:39:59,65.083056,T+2d 17h 04m,-108638.11971,-251313.86411,-23505.4758,-0.18151362,-1.06292507,-0.09457161,41109050303152.94,6445303850.833148,248393.745,1.08245124,3896.82447
2026-04-04 15:44:59,65.166389,T+2d 17h 09m,-108692.48617,-251632.52434,-23533.82721,-0.18092979,-1.06147697,-0.09443779,41156227135253.34,6452700495.011609,248187.551,1.08091972,3891.31098
2026-04-04 15:49:59,65.249722,T+2d 17h 14m,-108746.67778,-251950.7506,-23562.13851,-0.18034791,-1.06003194,-0.09430428,41203336918215.64,6460086626.856049,247981.976,1.07939167,3885.81001
2026-04-04 15:54:59,65.333056,T+2d 17h 19m,-108800.69511,-252268.54381,-23590.40981,-0.17976796,-1.05858998,-0.09417107,41250379801294.46,6467462269.767433,247777.02,1.07786708,3880.3215
2026-04-04 15:59:59,65.416389,T+2d 17h 24m,-108854.53872,-252585.90494,-23618.64121,-0.17918981,-1.05715129,-0.0940383,41297355938389.91,6474827447.875071,247572.681,1.07634616,3874.84617
2026-04-04 16:04:59,65.499722,T+2d 17h 29m,-108908.20921,-252902.83488,-23646.8328,-0.17861375,-1.05571549,-0.09390568,41344265476221.76,6482182184.182498,247368.958,1.07482852,3869.38266
2026-04-04 16:09:59,65.583056,T+2d 17h 34m,-108961.70716,-253219.33454,-23674.98465,-0.17803962,-1.05428277,-0.09377336,41391108563045.2,6489526501.933981,247165.849,1.07331436,3863.93168
2026-04-04 16:14:59,65.666389,T+2d 17h 39m,-109015.03317,-253535.40485,-23703.09685,-0.17746742,-1.05285313,-0.09364134,41437885348726.81,6496860424.626429,246963.354,1.07180366,3858.49319
2026-04-04 16:19:59,65.749722,T+2d 17h 44m,-109068.1878,-253851.04673,-23731.16949,-0.17689714,-1.05142656,-0.0935096,41484595982790.19,6504183975.702977,246761.472,1.07029644,3853.06718
2026-04-04 16:24:59,65.833056,T+2d 17h 49m,-109121.17165,-254166.2611,-23759.20264,-0.1763288,-1.05000309,-0.09337817,41531240615158.266,6511497178.669372,246560.201,1.06879269,3847.65368
2026-04-04 16:29:59,65.916389,T+2d 17h 54m,-109173.98524,-254481.04893,-23787.19645,-0.17576223,-1.04858291,-0.09324717,41577819400683.37,6518800057.804214,246359.539,1.06729261,3842.25339
2026-04-04 16:34:59,65.999722,T+2d 17h 59m,-109226.62919,-254795.41113,-23815.15096,-0.17519771,-1.04716559,-0.09311631,41624332486211.69,6526092636.13086,246159.486,1.06579579,3836.86484
2026-04-04 16:39:59,66.083056,T+2d 18h 04m,-109279.10404,-255109.34861,-23843.06631,-0.17463507,-1.04575116,-0.09298607,41670780019465.48,6533374936.810022,245960.041,1.06430226,3831.48814
2026-04-04 16:44:59,66.166389,T+2d 18h 09m,-109331.41045,-255422.86202,-23870.94257,-0.17407459,-1.04433874,-0.09285566,41717162118722.0,6540646978.385861,245761.202,1.06281115,3826.12014
2026-04-04 16:49:59,66.249722,T+2d 18h 14m,-109383.54898,-255735.95214,-23898.77973,-0.17351594,-1.04292921,-0.09272541,41763478910736.69,6547908780.731794,245562.968,1.06132329,3820.76384
2026-04-04 16:54:59,66.333056,T+2d 18h 19m,-109435.52019,-256048.61979,-23926.57783,-0.17295912,-1.04152241,-0.09259536,41809730530534.96,6555160365.017852,245365.339,1.05983852,3815.41866
2026-04-04 16:59:59,66.416389,T+2d 18h 24m,-109487.32464,-256360.8659,-23954.33698,-0.17240416,-1.04011879,-0.09246566,41855917125604.08,6562401754.3679,245168.312,1.05835731,3810.08631
2026-04-04 17:04:59,66.499722,T+2d 18h 29m,-109538.96288,-256672.69137,-23982.05726,-0.17185108,-1.03871821,-0.09233625,41902038844336.85,6569632972.047784,244971.886,1.0568795,3804.76622
2026-04-04 17:09:59,66.583056,T+2d 18h 34m,-109590.43547,-256984.09709,-24009.73874,-0.17129988,-1.0373205,-0.09220707,41948095829192.625,6576854040.393064,244776.062,1.05540496,3799.45784
2026-04-04 17:14:59,66.666389,T+2d 18h 39m,-109641.743,-257295.084,-24037.38153,-0.1707506,-1.03592611,-0.09207825,41994088234747.27,6584064983.639003,244580.836,1.05393409,3794.16273
2026-04-04 17:19:59,66.749722,T+2d 18h 44m,-109692.88602,-257605.65306,-24064.98572,-0.17020321,-1.03453479,-0.09194973,42040016213672.72,6591265825.722344,244386.208,1.05246668,3788.88006
2026-04-04 17:24:59,66.833056,T+2d 18h 49m,-109743.86511,-257915.80514,-24092.55138,-0.16965769,-1.03314631,-0.09182143,42085879908527.234,6598456588.994164,244192.177,1.05100248,3783.60893
2026-04-04 17:29:59,66.916389,T+2d 18h 54m,-109794.68082,-258225.54116,-24120.07861,-0.16911404,-1.03176104,-0.09169348,42131679470329.05,6605637297.131929,243998.742,1.04954185,3778.35067
2026-04-04 17:34:59,66.999722,T+2d 18h 59m,-109845.33372,-258534.86206,-24147.5675,-0.16857222,-1.03037872,-0.09156583,42177415046281.58,6612807973.215009,243805.901,1.04808454,3773.10435
2026-04-04 17:39:59,67.083056,T+2d 19h 04m,-109895.82433,-258843.76864,-24175.01812,-0.1680322,-1.02899909,-0.09143838,42223086772153.71,6619968638.529996,243613.653,1.04663027,3767.86899
2026-04-04 17:44:59,67.166389,T+2d 19h 09m,-109946.15321,-259152.26181,-24202.43056,-0.16749397,-1.02762252,-0.09131129,42268694791551.516,6627119315.592244,243421.997,1.04517942,3762.64591
2026-04-04 17:49:59,67.249722,T+2d 19h 14m,-109996.32089,-259460.34243,-24229.80492,-0.16695752,-1.02624875,-0.09118446,42314239244498.29,6634260026.355377,243230.932,1.04373172,3757.43421
2026-04-04 17:54:59,67.333056,T+2d 19h 19m,-110046.3279,-259768.0113,-24257.14125,-0.16642281,-1.02487755,-0.09105784,42359720260408.73,6641390791.109748,243040.457,1.04228695,3752.23301
2026-04-04 17:59:59,67.416389,T+2d 19h 24m,-110096.17476,-260075.26926,-24284.43965,-0.16588985,-1.02350932,-0.09093156,42405137977849.125,6648511631.580543,242850.571,1.04084548,3747.04374
2026-04-04 18:04:59,67.499722,T+2d 19h 29m,-110145.86199,-260382.11716,-24311.70021,-0.16535864,-1.02214384,-0.09080554,42450492533280.516,6655622569.162877,242661.271,1.03940712,3741.86562
2026-04-04 18:09:59,67.583056,T+2d 19h 34m,-110195.39011,-260688.55579,-24338.92299,-0.16482915,-1.0207809,-0.09067973,42495784054211.47,6662723623.848248,242472.559,1.03797163,3736.69789
2026-04-04 18:14:59,67.666389,T+2d 19h 39m,-110244.75965,-260994.586,-24366.10808,-0.1643014,-1.01942092,-0.09055426,42541012678387.68,6669814817.233187,242284.431,1.03653945,3731.54203
2026-04-04 18:19:59,67.749722,T+2d 19h 44m,-110293.97113,-261300.20862,-24393.25557,-0.16377539,-1.01806369,-0.09042905,42586178542162.07,6676896170.695856,242096.887,1.03511037,3726.39732
2026-04-04 18:24:59,67.833056,T+2d 19h 49m,-110343.02505,-261605.42444,-24420.36553,-0.1632511,-1.016709,-0.09030405,42631281773030.23,6683967704.225718,241909.927,1.03368416,3721.26297
2026-04-04 18:29:59,67.916389,T+2d 19h 54m,-110391.92196,-261910.23431,-24447.43803,-0.16272854,-1.01535725,-0.09017938,42676322508290.96,6691029439.349239,241723.548,1.03226123,3716.14043
2026-04-04 18:34:59,67.999722,T+2d 19h 59m,-110440.66235,-262214.63907,-24474.47318,-0.16220769,-1.01400822,-0.09005498,42721300883125.29,6698081397.260845,241537.749,1.03084136,3711.0289
2026-04-04 18:39:59,68.083056,T+2d 20h 04m,-110489.24674,-262518.63947,-24501.47103,-0.16168855,-1.0126617,-0.08993077,42766217023442.766,6705123597.70133,241352.53,1.02942433,3705.92758
2026-04-04 18:44:59,68.166389,T+2d 20h 09m,-110537.67565,-262822.23637,-24528.43168,-0.16117111,-1.01131809,-0.08980691,42811071065057.08,6712156061.964315,241167.89,1.02801055,3700.83797
2026-04-04 18:49:59,68.249722,T+2d 20h 14m,-110585.94958,-263125.4306,-24555.3552,-0.16065539,-1.00997719,-0.0896833,42855863142440.02,6719178811.13303,240983.827,1.02659981,3695.75933
2026-04-04 18:54:59,68.333056,T+2d 20h 19m,-110634.06905,-263428.22292,-24582.24167,-0.16014136,-1.00863882,-0.0895599,42900593381668.93,6726191864.974574,240800.34,1.02519193,3690.69095
2026-04-04 18:59:59,68.416389,T+2d 20h 24m,-110682.03455,-263730.61409,-24609.09129,-0.15962889,-1.00730249,-0.089438,42945261907754.46,6733195243.088809,240617.428,1.02378653,3685.63149
2026-04-04 19:04:59,68.499722,T+2d 20h 29m,-110729.84655,-264032.60467,-24635.90452,-0.15911805,-1.00596858,-0.08931676,42989868819278.76,6740188960.931989,240435.09,1.02238389,3680.582
2026-04-04 19:09:59,68.583056,T+2d 20h 34m,-110777.50558,-264334.19562,-24662.68114,-0.15860912,-1.00463833,-0.08919416,43034414268092.234,6747173042.312058,240253.325,1.02098512,3675.54644
2026-04-04 19:14:59,68.666389,T+2d 20h 39m,-110825.01219,-264635.38795,-24689.42104,-0.15810188,-1.00331096,-0.08907188,43078898410219.78,6754147511.691462,240072.131,1.01958957,3670.52244
2026-04-04 19:19:59,68.749722,T+2d 20h 44m,-110872.36688,-264936.18246,-24716.1243,-0.15759632,-1.00198625,-0.08894987,43123321378230.266,6761112389.855078,239891.508,1.018197,3665.50918
2026-04-04 19:24:59,68.833056,T+2d 20h 49m,-110919.57014,-265236.57991,-24742.79098,-0.15709238,-1.00066392,-0.08882804,43167683293746.03,6768067695.871529,239711.455,1.01680712,3660.50562
2026-04-04 19:29:59,68.916389,T+2d 20h 54m,-110966.62247,-265536.58108,-24769.42115,-0.15659003,-0.99934425,-0.08870652,43211984283357.96,6775013449.588431,239531.97,1.01542022,3655.51278
2026-04-04 19:34:59,68.999722,T+2d 20h 59m,-111013.52432,-265836.1867,-24796.01491,-0.15608923,-0.99802697,-0.08858524,43256224467416.6,6781949669.87501,239353.052,1.01403601,3650.52964
2026-04-04 19:39:59,69.083056,T+2d 21h 04m,-111060.27616,-266135.39745,-24822.57231,-0.15558996,-0.99671184,-0.08846413,43300403954817.48,6788876373.804506,239174.7,1.01265425,3645.55531
2026-04-04 19:44:59,69.166389,T+2d 21h 09m,-111106.87845,-266434.21406,-24849.09342,-0.15509223,-0.99539927,-0.08834331,43344522864074.81,6795793579.958234,238996.913,1.01127536,3640.5913
2026-04-04 19:49:59,69.249722,T+2d 21h 14m,-111153.33165,-266732.63725,-24875.57832,-0.15459605,-0.99408909,-0.08822273,43388581313559.67,6802701306.895061,238819.691,1.00989916,3635.63698
2026-04-04 19:54:59,69.333056,T+2d 21h 19m,-111199.63623,-267030.66771,-24902.02707,-0.15410139,-0.99278107,-0.08810232,43432579412287.55,6809599571.707041,238643.031,1.00852541,3630.69147
2026-04-04 19:59:59,69.416389,T+2d 21h 24m,-111245.79264,-267328.30614,-24928.43974,-0.15360826,-0.99147559,-0.08798221,43476517278812.875,6816488392.98179,238466.934,1.00715451,3625.75625
2026-04-04 20:04:59,69.499722,T+2d 21h 29m,-111291.80134,-267625.5533,-24954.81641,-0.15311666,-0.9901725,-0.08786233,43520395030618.875,6823367789.138977,238291.397,1.0057863,3620.83067
2026-04-04 20:09:59,69.583056,T+2d 21h 34m,-111337.66279,-267922.40984,-24981.15714,-0.15262662,-0.98887163,-0.08774262,43564212778445.89,6830237777.541084,238116.421,1.0044206,3615.91417
2026-04-04 20:14:59,69.666389,T+2d 21h 39m,-111383.37747,-268218.87654,-25007.46201,-0.15213815,-0.98757343,-0.08762322,43607970645852.766,6837098377.560349,237942.003,1.00305789,3611.0084
2026-04-04 20:19:59,69.749722,T+2d 21h 44m,-111428.94584,-268514.95415,-25033.7311,-0.15165126,-0.98627771,-0.08750406,43651668755912.63,6843949608.492857,237768.143,1.00169795,3606.11263
2026-04-04 20:24:59,69.833056,T+2d 21h 49m,-111474.36838,-268810.64337,-25059.96446,-0.15116593,-0.98498425,-0.08738508,43695307222659.164,6850791488.217437,237594.839,1.00034057,3601.22606
2026-04-04 20:29:59,69.916389,T+2d 21h 54m,-111519.64555,-269105.94495,-25086.16218,-0.15068214,-0.98369341,-0.0872664,43738886169070.06,6857624036.015211,237422.092,0.99898611,3596.35001
2026-04-04 20:34:59,69.999722,T+2d 21h 59m,-111564.77782,-269400.85965,-25112.32432,-0.15019989,-0.98240496,-0.08714795,43782405714679.27,6864447270.627373,237249.899,0.99763434,3591.48364
2026-04-04 20:39:59,70.083056,T+2d 22h 04m,-111609.76564,-269695.38813,-25138.45095,-0.14971916,-0.9811187,-0.08702967,43825865969554.65,6871261209.310966,237078.259,0.99628505,3586.62616
2026-04-04 20:44:59,70.166389,T+2d 22h 09m,-111654.60947,-269989.53112,-25164.54215,-0.14923995,-0.97983501,-0.08691168,43869267053873.4,6878065870.908038,236907.172,0.99493862,3581.77903
2026-04-04 20:49:59,70.249722,T+2d 22h 14m,-111699.30975,-270283.28938,-25190.59798,-0.14876219,-0.9785538,-0.08679388,43912609086044.0,6884861273.983324,236736.636,0.99359494,3576.9418
2026-04-04 20:54:59,70.333056,T+2d 22h 19m,-111743.8669,-270576.66365,-25216.61846,-0.14828574,-0.97727505,-0.08667608,43955892184106.96,6891647437.043865,236566.651,0.99225397,3572.11428
2026-04-04 20:59:59,70.416389,T+2d 22h 24m,-111788.28135,-270869.65465,-25242.60367,-0.14781085,-0.9759987,-0.08655869,43999116464771.94,6898424378.388046,236397.215,0.9909157,3567.29651
2026-04-04 21:04:59,70.499722,T+2d 22h 29m,-111832.55355,-271162.26311,-25268.5537,-0.14733738,-0.97472477,-0.08644152,44042282044549.01,6905192116.282961,236228.327,0.98958012,3562.48843
2026-04-04 21:09:59,70.583056,T+2d 22h 34m,-111876.68389,-271454.48977,-25294.46858,-0.14686523,-0.97345316,-0.08632448,44085389039380.13,6911950668.90663,236059.987,0.98824712,3557.68964
2026-04-04 21:14:59,70.666389,T+2d 22h 39m,-111920.67288,-271746.33519,-25320.34847,-0.14639499,-0.97218336,-0.08620822,44128437549346.445,6918700051.950325,235892.192,0.98691633,3552.89878
2026-04-04 21:19:59,70.749722,T+2d 22h 44m,-111964.52104,-272037.80001,-25346.19354,-0.14592628,-0.97091588,-0.08609226,44171427685254.6,6925440282.786925,235724.943,0.98558815,3548.11732
2026-04-04 21:24:59,70.833056,T+2d 22h 49m,-112008.22881,-272328.88487,-25372.00389,-0.14545914,-0.96965008,-0.08597687,44214359551483.43,6932171377.781521,235558.238,0.98426199,3543.34315
2026-04-04 21:29:59,70.916389,T+2d 22h 54m,-112051.79666,-272619.59039,-25397.7797,-0.14499339,-0.96838725,-0.08586202,44257233254119.984,6938893353.567024,235392.076,0.98293908,3538.5807
2026-04-04 21:34:59,70.999722,T+2d 22h 59m,-112095.22493,-272909.91753,-25423.52114,-0.14452863,-0.96712742,-0.08574771,44300048938824.516,6945606232.980855,235226.457,0.9816194,3533.82983
2026-04-04 21:39:59,71.083056,T+2d 23h 04m,-112138.51401,-273199.86705,-25449.22829,-0.14406543,-0.9658698,-0.08563341,44342806724641.91,6952310034.687527,235061.378,0.9803022,3529.08793
2026-04-04 21:44:59,71.166389,T+2d 23h 09m,-112181.66433,-273489.43964,-25474.90122,-0.1436036,-0.96461449,-0.08551954,44385506721578.53,6959004775.934446,234896.839,0.97898759,3524.35534
2026-04-04 21:49:59,71.249722,T+2d 23h 14m,-112224.67634,-273778.63596,-25500.53998,-0.14314331,-0.96336137,-0.08540567,44428149039531.17,6965690473.951837,234732.84,0.97767544,3519.63157
2026-04-04 21:54:59,71.333056,T+2d 23h 19m,-112267.55046,-274067.45669,-25526.14465,-0.14268438,-0.96211055,-0.08529224,44470733787915.97,6972367145.894566,234569.378,0.97636587,3514.91711
2026-04-04 21:59:59,71.416389,T+2d 23h 24m,-112310.28713,-274355.9025,-25551.7153,-0.142227,-0.96086191,-0.08517882,44513261076925.4,6979034809.039218,234406.453,0.97505875,3510.21151
2026-04-04 22:04:59,71.499722,T+2d 23h 29m,-112352.8868,-274643.97406,-25577.25198,-0.14177098,-0.9596156,-0.08506583,44555731016292.305,6985693480.590314,234244.065,0.97375423,3505.51524
2026-04-04 22:09:59,71.583056,T+2d 23h 34m,-112395.34989,-274931.67207,-25602.75477,-0.14131651,-0.95837148,-0.08495285,44598143716818.58,6992343177.919986,234082.211,0.97245218,3500.82784
2026-04-04 22:14:59,71.666389,T+2d 23h 39m,-112437.67684,-275218.99718,-25628.22372,-0.14086339,-0.95712965,-0.0848403,44640499287874.586,6998983918.175923,233920.891,0.97115269,3496.14968
2026-04-04 22:19:59,71.749722,T+2d 23h 44m,-112479.86809,-275505.95006,-25653.65892,-0.14041179,-0.95588998,-0.08472777,44682797838418.516,7005615718.441194,233760.103,0.96985561,3491.48021
2026-04-04 22:24:59,71.833056,T+2d 23h 49m,-112521.92406,-275792.53139,-25679.06041,-0.13996154,-0.95465257,-0.08461566,44725039476130.445,7012238595.598473,233599.848,0.96856108,3486.81989
2026-04-04 22:29:59,71.916389,T+2d 23h 54m,-112563.84518,-276078.74181,-25704.42828,-0.1395128,-0.95341731,-0.08450356,44767224309415.97,7018852566.644189,233440.123,0.96726896,3482.16824
2026-04-04 22:34:59,71.999722,T+2d 23h 59m,-112605.63188,-276364.58199,-25729.76258,-0.1390654,-0.9521843,-0.08439189,44809352445475.93,7025457648.385881,233280.928,0.96597935,3477.52568
2026-04-04 22:39:59,72.083056,T+3d 00h 04m,-112647.28458,-276650.05259,-25755.06339,-0.13861952,-0.95095342,-0.08428023,44851423992084.78,7032053857.721025,233122.262,0.96469215,3472.89174
2026-04-04 22:44:59,72.166389,T+3d 00h 09m,-112688.80373,-276935.15427,-25780.33076,-0.13817497,-0.94972481,-0.08416901,44893439056577.02,7038641211.478114,232964.124,0.96340748,3468.26691
